triplet_id,type,sentence,word,surprisal
10,PV,A pitcher is throwing a ball to a catcher.,catcher.,3.6865234375
10,IV,A pitcher is stretching a ball.,A,0.0
10,IV,A pitcher is stretching a ball.,pitcher,17.734375
10,IV,A pitcher is stretching a ball.,is,4.82421875
10,IV,A pitcher is stretching a ball.,stretching,13.6796875
10,IV,A pitcher is stretching a ball.,a,5.4453125
10,IV,A pitcher is stretching a ball.,ball.,8.8828125
10,IO,A pitcher is throwing a anvil to a catcher.,A,0.0
10,IO,A pitcher is throwing a anvil to a catcher.,pitcher,17.734375
10,IO,A pitcher is throwing a anvil to a catcher.,is,4.82421875
10,IO,A pitcher is throwing a anvil to a catcher.,throwing,6.5390625
10,IO,A pitcher is throwing a anvil to a catcher.,a,1.712890625
10,IO,A pitcher is throwing a anvil to a catcher.,anvil,26.125
10,IO,A pitcher is throwing a anvil to a catcher.,to,3.9453125
10,IO,A pitcher is throwing a anvil to a catcher.,a,2.107421875
10,IO,A pitcher is throwing a anvil to a catcher.,catcher.,7.1338653564453125
11,PV,A dart player is throwing  a dart at a target.,A,0.0
11,PV,A dart player is throwing  a dart at a target.,dart,16.375
11,PV,A dart player is throwing  a dart at a target.,player,6.76171875
11,PV,A dart player is throwing  a dart at a target.,is,4.59765625
11,PV,A dart player is throwing  a dart at a target.,throwing,9.015625
11,PV,A dart player is throwing  a dart at a target.,a,12.7578125
11,PV,A dart player is throwing  a dart at a target.,dart,3.33642578125
11,PV,A dart player is throwing  a dart at a target.,at,1.8935546875
11,PV,A dart player is throwing  a dart at a target.,a,0.890625
11,PV,A dart player is throwing  a dart at a target.,target.,3.3701171875
11,IV,A dart player is eating  a dart.,A,0.0
11,IV,A dart player is eating  a dart.,dart,16.375
11,IV,A dart player is eating  a dart.,player,6.76171875
11,IV,A dart player is eating  a dart.,is,4.59765625
11,IV,A dart player is eating  a dart.,eating,16.609375
11,IV,A dart player is eating  a dart.,a,12.53125
11,IV,A dart player is eating  a dart.,dart.,9.208984375
11,IO,A dart player is throwing a dumbell at a target.,A,0.0
11,IO,A dart player is throwing a dumbell at a target.,dart,16.375
11,IO,A dart player is throwing a dumbell at a target.,player,6.76171875
11,IO,A dart player is throwing a dumbell at a target.,is,4.59765625
11,IO,A dart player is throwing a dumbell at a target.,throwing,9.015625
11,IO,A dart player is throwing a dumbell at a target.,a,1.419921875
11,IO,A dart player is throwing a dumbell at a target.,dumbell,25.1484375
11,IO,A dart player is throwing a dumbell at a target.,at,3.111328125
11,IO,A dart player is throwing a dumbell at a target.,a,1.240234375
11,IO,A dart player is throwing a dumbell at a target.,target.,4.125
