triplet_id,type,sentence,word,surprisal
5,IV,A person is watering a cellular telephone.,a,1.8046875
5,IV,A person is watering a cellular telephone.,cellular,24.5
5,IV,A person is watering a cellular telephone.,telephone.,9.75
5,IO,A person is putting a gas cylinder inside his pocket.,A,0.0
5,IO,A person is putting a gas cylinder inside his pocket.,person,7.65625
5,IO,A person is putting a gas cylinder inside his pocket.,is,3.609375
5,IO,A person is putting a gas cylinder inside his pocket.,putting,10.625
5,IO,A person is putting a gas cylinder inside his pocket.,a,3.25
5,IO,A person is putting a gas cylinder inside his pocket.,gas,10.375
5,IO,A person is putting a gas cylinder inside his pocket.,cylinder,5.0625
5,IO,A person is putting a gas cylinder inside his pocket.,inside,5.9375
5,IO,A person is putting a gas cylinder inside his pocket.,his,4.15625
5,IO,A person is putting a gas cylinder inside his pocket.,pocket.,8.484375
6,PV,A man is putting a bag inside a car.,A,0.0
6,PV,A man is putting a bag inside a car.,man,7.03125
6,PV,A man is putting a bag inside a car.,is,3.421875
6,PV,A man is putting a bag inside a car.,putting,12.625
6,PV,A man is putting a bag inside a car.,a,3.0625
6,PV,A man is putting a bag inside a car.,bag,8.5
6,PV,A man is putting a bag inside a car.,inside,10.625
6,PV,A man is putting a bag inside a car.,a,0.90234375
6,PV,A man is putting a bag inside a car.,car.,7.203125
6,IV,A man is feeding a bag inside a car.,A,0.0
6,IV,A man is feeding a bag inside a car.,man,7.03125
6,IV,A man is feeding a bag inside a car.,is,3.421875
6,IV,A man is feeding a bag inside a car.,feeding,19.875
6,IV,A man is feeding a bag inside a car.,a,3.25
6,IV,A man is feeding a bag inside a car.,bag,18.0
6,IV,A man is feeding a bag inside a car.,inside,16.125
6,IV,A man is feeding a bag inside a car.,a,0.5390625
6,IV,A man is feeding a bag inside a car.,car.,6.8515625
6,IO,A man is putting a car inside a car.,A,0.0
6,IO,A man is putting a car inside a car.,man,7.03125
6,IO,A man is putting a car inside a car.,is,3.421875
6,IO,A man is putting a car inside a car.,putting,12.625
6,IO,A man is putting a car inside a car.,a,3.0625
6,IO,A man is putting a car inside a car.,car,7.40625
6,IO,A man is putting a car inside a car.,inside,8.125
6,IO,A man is putting a car inside a car.,a,0.5390625
6,IO,A man is putting a car inside a car.,car.,13.34375
7,PV,A woman is  putting a dish inside an oven.,A,0.0
7,PV,A woman is  putting a dish inside an oven.,woman,9.4375
7,PV,A woman is  putting a dish inside an oven.,is,2.890625
7,PV,A woman is  putting a dish inside an oven.,putting,33.71875
7,PV,A woman is  putting a dish inside an oven.,a,2.890625
7,PV,A woman is  putting a dish inside an oven.,dish,9.375
7,PV,A woman is  putting a dish inside an oven.,inside,6.125
7,PV,A woman is  putting a dish inside an oven.,an,4.3125
7,PV,A woman is  putting a dish inside an oven.,oven.,2.703125
7,IV,A woman is entering an oven.,A,0.0
7,IV,A woman is entering an oven.,woman,9.4375
7,IV,A woman is entering an oven.,is,2.890625
7,IV,A woman is entering an oven.,entering,13.25
7,IV,A woman is entering an oven.,an,3.78125
7,IV,A woman is entering an oven.,oven.,14.4375
7,IO,A woman is  putting a door inside an oven.,A,0.0
7,IO,A woman is  putting a door inside an oven.,woman,9.4375
7,IO,A woman is  putting a door inside an oven.,is,2.890625
7,IO,A woman is  putting a door inside an oven.,putting,33.71875
7,IO,A woman is  putting a door inside an oven.,a,2.890625
7,IO,A woman is  putting a door inside an oven.,door,10.0
7,IO,A woman is  putting a door inside an oven.,inside,10.0
7,IO,A woman is  putting a door inside an oven.,an,5.40625
7,IO,A woman is  putting a door inside an oven.,oven.,8.1171875
8,PV,A man is putting money in a piggy bank.,A,0.0
8,PV,A man is putting money in a piggy bank.,man,7.03125
8,PV,A man is putting money in a piggy bank.,is,3.421875
8,PV,A man is putting money in a piggy bank.,putting,12.625
8,PV,A man is putting money in a piggy bank.,money,7.21875
8,PV,A man is putting money in a piggy bank.,in,1.625
8,PV,A man is putting money in a piggy bank.,a,1.625
8,PV,A man is putting money in a piggy bank.,piggy,4.5
8,PV,A man is putting money in a piggy bank.,bank.,1.984375
8,IV,A man is pouring money in a piggy bank.,A,0.0
8,IV,A man is pouring money in a piggy bank.,man,7.03125
8,IV,A man is pouring money in a piggy bank.,is,3.421875
8,IV,A man is pouring money in a piggy bank.,pouring,16.25
8,IV,A man is pouring money in a piggy bank.,money,12.375
8,IV,A man is pouring money in a piggy bank.,in,3.609375
8,IV,A man is pouring money in a piggy bank.,a,2.15625
8,IV,A man is pouring money in a piggy bank.,piggy,5.78125
8,IV,A man is pouring money in a piggy bank.,bank.,1.4453125
8,IO,A man is putting book in a piggy bank.,A,0.0
8,IO,A man is putting book in a piggy bank.,man,7.03125
8,IO,A man is putting book in a piggy bank.,is,3.421875
8,IO,A man is putting book in a piggy bank.,putting,12.625
8,IO,A man is putting book in a piggy bank.,book,13.8125
8,IO,A man is putting book in a piggy bank.,in,3.421875
8,IO,A man is putting book in a piggy bank.,a,2.15625
8,IO,A man is putting book in a piggy bank.,piggy,14.3125
8,IO,A man is putting book in a piggy bank.,bank.,1.2587890625
9,PV,A person is dropping a coin in a glass jar.,A,0.0
9,PV,A person is dropping a coin in a glass jar.,person,7.65625
9,PV,A person is dropping a coin in a glass jar.,is,3.609375
9,PV,A person is dropping a coin in a glass jar.,dropping,16.625
9,PV,A person is dropping a coin in a glass jar.,a,0.361328125
9,PV,A person is dropping a coin in a glass jar.,coin,4.5
9,PV,A person is dropping a coin in a glass jar.,in,5.40625
9,PV,A person is dropping a coin in a glass jar.,a,0.72265625
9,PV,A person is dropping a coin in a glass jar.,glass,9.5625
9,PV,A person is dropping a coin in a glass jar.,jar.,3.9765625
9,IV,A person is growing coins in a glass jar.,A,0.0
9,IV,A person is growing coins in a glass jar.,person,7.65625
9,IV,A person is growing coins in a glass jar.,is,3.609375
9,IV,A person is growing coins in a glass jar.,growing,11.4375
9,IV,A person is growing coins in a glass jar.,coins,18.875
9,IV,A person is growing coins in a glass jar.,in,1.265625
9,IV,A person is growing coins in a glass jar.,a,1.265625
9,IV,A person is growing coins in a glass jar.,glass,8.3125
9,IV,A person is growing coins in a glass jar.,jar.,0.900390625
9,IO,A person is dropping a large stone in a glass jar.,A,0.0
9,IO,A person is dropping a large stone in a glass jar.,person,7.65625
9,IO,A person is dropping a large stone in a glass jar.,is,3.609375
9,IO,A person is dropping a large stone in a glass jar.,dropping,16.625
9,IO,A person is dropping a large stone in a glass jar.,a,0.361328125
9,IO,A person is dropping a large stone in a glass jar.,large,9.0
9,IO,A person is dropping a large stone in a glass jar.,stone,3.25
9,IO,A person is dropping a large stone in a glass jar.,in,4.875
9,IO,A person is dropping a large stone in a glass jar.,a,0.361328125
9,IO,A person is dropping a large stone in a glass jar.,glass,9.9375
9,IO,A person is dropping a large stone in a glass jar.,jar.,6.296875
10,PV,A pitcher is throwing a ball to a catcher.,A,0.0
10,PV,A pitcher is throwing a ball to a catcher.,pitcher,14.5
10,PV,A pitcher is throwing a ball to a catcher.,is,5.9375
10,PV,A pitcher is throwing a ball to a catcher.,throwing,3.78125
10,PV,A pitcher is throwing a ball to a catcher.,a,0.0
10,PV,A pitcher is throwing a ball to a catcher.,ball,2.15625
10,PV,A pitcher is throwing a ball to a catcher.,to,3.421875
10,PV,A pitcher is throwing a ball to a catcher.,a,0.361328125
10,PV,A pitcher is throwing a ball to a catcher.,catcher.,4.328125
10,IV,A pitcher is stretching a ball.,A,0.0
10,IV,A pitcher is stretching a ball.,pitcher,14.5
10,IV,A pitcher is stretching a ball.,is,5.9375
10,IV,A pitcher is stretching a ball.,stretching,15.0625
10,IV,A pitcher is stretching a ball.,a,2.53125
10,IV,A pitcher is stretching a ball.,ball.,13.375
10,IO,A pitcher is throwing a anvil to a catcher.,A,0.0
10,IO,A pitcher is throwing a anvil to a catcher.,pitcher,14.5
10,IO,A pitcher is throwing a anvil to a catcher.,is,5.9375
10,IO,A pitcher is throwing a anvil to a catcher.,throwing,3.78125
10,IO,A pitcher is throwing a anvil to a catcher.,a,0.0
10,IO,A pitcher is throwing a anvil to a catcher.,anvil,35.0625
10,IO,A pitcher is throwing a anvil to a catcher.,to,4.15625
10,IO,A pitcher is throwing a anvil to a catcher.,a,0.72265625
10,IO,A pitcher is throwing a anvil to a catcher.,catcher.,3.05859375
11,PV,A dart player is throwing  a dart at a target.,A,0.0
11,PV,A dart player is throwing  a dart at a target.,dart,13.8125
11,PV,A dart player is throwing  a dart at a target.,player,6.6875
11,PV,A dart player is throwing  a dart at a target.,is,3.96875
11,PV,A dart player is throwing  a dart at a target.,throwing,4.6875
11,PV,A dart player is throwing  a dart at a target.,a,19.0625
11,PV,A dart player is throwing  a dart at a target.,dart,0.5390625
11,PV,A dart player is throwing  a dart at a target.,at,1.078125
11,PV,A dart player is throwing  a dart at a target.,a,0.1806640625
11,PV,A dart player is throwing  a dart at a target.,target.,4.328125
11,IV,A dart player is eating  a dart.,A,0.0
11,IV,A dart player is eating  a dart.,dart,13.8125
11,IV,A dart player is eating  a dart.,player,6.6875
11,IV,A dart player is eating  a dart.,is,3.96875
11,IV,A dart player is eating  a dart.,eating,15.75
11,IV,A dart player is eating  a dart.,a,25.4375
11,IV,A dart player is eating  a dart.,dart.,18.90625
11,IO,A dart player is throwing a dumbell at a target.,A,0.0
11,IO,A dart player is throwing a dumbell at a target.,dart,13.8125
11,IO,A dart player is throwing a dumbell at a target.,player,6.6875
11,IO,A dart player is throwing a dumbell at a target.,is,3.96875
11,IO,A dart player is throwing a dumbell at a target.,throwing,4.6875
11,IO,A dart player is throwing a dumbell at a target.,a,3.0625
11,IO,A dart player is throwing a dumbell at a target.,dumbell,18.328125
11,IO,A dart player is throwing a dumbell at a target.,at,3.421875
11,IO,A dart player is throwing a dumbell at a target.,a,0.361328125
11,IO,A dart player is throwing a dumbell at a target.,target.,3.0625
