triplet_id,type,sentence,word,surprisal
6,PV,A man is putting a bag inside a car.,a,3.609375
6,PV,A man is putting a bag inside a car.,bag,7.46875
6,PV,A man is putting a bag inside a car.,inside,12.4375
6,PV,A man is putting a bag inside a car.,a,0.90234375
6,PV,A man is putting a bag inside a car.,car.,5.390625
6,IV,A man is feeding a bag inside a car.,A,0.0
6,IV,A man is feeding a bag inside a car.,man,6.40625
6,IV,A man is feeding a bag inside a car.,is,3.0625
6,IV,A man is feeding a bag inside a car.,feeding,15.5
6,IV,A man is feeding a bag inside a car.,a,2.609375
6,IV,A man is feeding a bag inside a car.,bag,10.1875
6,IV,A man is feeding a bag inside a car.,inside,20.5
6,IV,A man is feeding a bag inside a car.,a,1.3515625
6,IV,A man is feeding a bag inside a car.,car.,6.7734375
6,IO,A man is putting a car inside a car.,A,0.0
6,IO,A man is putting a car inside a car.,man,6.40625
6,IO,A man is putting a car inside a car.,is,3.0625
6,IO,A man is putting a car inside a car.,putting,11.8125
6,IO,A man is putting a car inside a car.,a,3.609375
6,IO,A man is putting a car inside a car.,car,19.875
6,IO,A man is putting a car inside a car.,inside,10.5625
6,IO,A man is putting a car inside a car.,a,1.265625
6,IO,A man is putting a car inside a car.,car.,7.484375
7,PV,A woman is  putting a dish inside an oven.,A,0.0
7,PV,A woman is  putting a dish inside an oven.,woman,8.1875
7,PV,A woman is  putting a dish inside an oven.,is,2.796875
7,PV,A woman is  putting a dish inside an oven.,putting,27.625
7,PV,A woman is  putting a dish inside an oven.,a,3.0625
7,PV,A woman is  putting a dish inside an oven.,dish,9.125
7,PV,A woman is  putting a dish inside an oven.,inside,6.9375
7,PV,A woman is  putting a dish inside an oven.,an,5.5
7,PV,A woman is  putting a dish inside an oven.,oven.,2.078125
7,IV,A woman is entering an oven.,A,0.0
7,IV,A woman is entering an oven.,woman,8.1875
7,IV,A woman is entering an oven.,is,2.796875
7,IV,A woman is entering an oven.,entering,10.9375
7,IV,A woman is entering an oven.,an,4.15625
7,IV,A woman is entering an oven.,oven.,13.078125
7,IO,A woman is  putting a door inside an oven.,A,0.0
7,IO,A woman is  putting a door inside an oven.,woman,8.1875
7,IO,A woman is  putting a door inside an oven.,is,2.796875
7,IO,A woman is  putting a door inside an oven.,putting,27.625
7,IO,A woman is  putting a door inside an oven.,a,3.0625
7,IO,A woman is  putting a door inside an oven.,door,8.625
7,IO,A woman is  putting a door inside an oven.,inside,8.375
7,IO,A woman is  putting a door inside an oven.,an,5.5
7,IO,A woman is  putting a door inside an oven.,oven.,8.203125
8,PV,A man is putting money in a piggy bank.,A,0.0
8,PV,A man is putting money in a piggy bank.,man,6.40625
8,PV,A man is putting money in a piggy bank.,is,3.0625
8,PV,A man is putting money in a piggy bank.,putting,11.8125
8,PV,A man is putting money in a piggy bank.,money,14.625
8,PV,A man is putting money in a piggy bank.,in,1.265625
8,PV,A man is putting money in a piggy bank.,a,0.72265625
8,PV,A man is putting money in a piggy bank.,piggy,2.890625
8,PV,A man is putting money in a piggy bank.,bank.,1.078125
8,IV,A man is pouring money in a piggy bank.,A,0.0
8,IV,A man is pouring money in a piggy bank.,man,6.40625
8,IV,A man is pouring money in a piggy bank.,is,3.0625
8,IV,A man is pouring money in a piggy bank.,pouring,16.375
8,IV,A man is pouring money in a piggy bank.,money,11.0625
8,IV,A man is pouring money in a piggy bank.,in,4.15625
8,IV,A man is pouring money in a piggy bank.,a,0.72265625
8,IV,A man is pouring money in a piggy bank.,piggy,5.5
8,IV,A man is pouring money in a piggy bank.,bank.,1.4453125
8,IO,A man is putting book in a piggy bank.,A,0.0
8,IO,A man is putting book in a piggy bank.,man,6.40625
8,IO,A man is putting book in a piggy bank.,is,3.0625
8,IO,A man is putting book in a piggy bank.,putting,11.8125
8,IO,A man is putting book in a piggy bank.,book,23.0
8,IO,A man is putting book in a piggy bank.,in,6.84375
8,IO,A man is putting book in a piggy bank.,a,2.078125
8,IO,A man is putting book in a piggy bank.,piggy,13.328125
8,IO,A man is putting book in a piggy bank.,bank.,0.5390625
9,PV,A person is dropping a coin in a glass jar.,A,0.0
9,PV,A person is dropping a coin in a glass jar.,person,7.5625
9,PV,A person is dropping a coin in a glass jar.,is,4.3125
9,PV,A person is dropping a coin in a glass jar.,dropping,16.75
9,PV,A person is dropping a coin in a glass jar.,a,0.90234375
9,PV,A person is dropping a coin in a glass jar.,coin,5.875
9,PV,A person is dropping a coin in a glass jar.,in,4.78125
9,PV,A person is dropping a coin in a glass jar.,a,0.90234375
9,PV,A person is dropping a coin in a glass jar.,glass,6.125
9,PV,A person is dropping a coin in a glass jar.,jar.,2.890625
9,IV,A person is growing coins in a glass jar.,A,0.0
9,IV,A person is growing coins in a glass jar.,person,7.5625
9,IV,A person is growing coins in a glass jar.,is,4.3125
9,IV,A person is growing coins in a glass jar.,growing,15.5
9,IV,A person is growing coins in a glass jar.,coins,18.625
9,IV,A person is growing coins in a glass jar.,in,2.703125
9,IV,A person is growing coins in a glass jar.,a,1.265625
9,IV,A person is growing coins in a glass jar.,glass,11.625
9,IV,A person is growing coins in a glass jar.,jar.,2.34765625
9,IO,A person is dropping a large stone in a glass jar.,A,0.0
9,IO,A person is dropping a large stone in a glass jar.,person,7.5625
9,IO,A person is dropping a large stone in a glass jar.,is,4.3125
9,IO,A person is dropping a large stone in a glass jar.,dropping,16.75
9,IO,A person is dropping a large stone in a glass jar.,a,0.90234375
9,IO,A person is dropping a large stone in a glass jar.,large,7.5625
9,IO,A person is dropping a large stone in a glass jar.,stone,2.796875
9,IO,A person is dropping a large stone in a glass jar.,in,6.3125
9,IO,A person is dropping a large stone in a glass jar.,a,0.90234375
9,IO,A person is dropping a large stone in a glass jar.,glass,9.5625
9,IO,A person is dropping a large stone in a glass jar.,jar.,4.0546875
10,PV,A pitcher is throwing a ball to a catcher.,A,0.0
10,PV,A pitcher is throwing a ball to a catcher.,pitcher,15.5
10,PV,A pitcher is throwing a ball to a catcher.,is,3.703125
10,PV,A pitcher is throwing a ball to a catcher.,throwing,4.3125
10,PV,A pitcher is throwing a ball to a catcher.,a,0.1806640625
10,PV,A pitcher is throwing a ball to a catcher.,ball,1.265625
10,PV,A pitcher is throwing a ball to a catcher.,to,4.3125
10,PV,A pitcher is throwing a ball to a catcher.,a,1.265625
10,PV,A pitcher is throwing a ball to a catcher.,catcher.,3.609375
10,IV,A pitcher is stretching a ball.,A,0.0
10,IV,A pitcher is stretching a ball.,pitcher,15.5
10,IV,A pitcher is stretching a ball.,is,3.703125
10,IV,A pitcher is stretching a ball.,stretching,12.1875
10,IV,A pitcher is stretching a ball.,a,1.8046875
10,IV,A pitcher is stretching a ball.,ball.,8.5625
10,IO,A pitcher is throwing a anvil to a catcher.,A,0.0
10,IO,A pitcher is throwing a anvil to a catcher.,pitcher,15.5
10,IO,A pitcher is throwing a anvil to a catcher.,is,3.703125
10,IO,A pitcher is throwing a anvil to a catcher.,throwing,4.3125
10,IO,A pitcher is throwing a anvil to a catcher.,a,0.1806640625
10,IO,A pitcher is throwing a anvil to a catcher.,anvil,37.625
10,IO,A pitcher is throwing a anvil to a catcher.,to,4.78125
10,IO,A pitcher is throwing a anvil to a catcher.,a,2.15625
10,IO,A pitcher is throwing a anvil to a catcher.,catcher.,7.9375
11,PV,A dart player is throwing  a dart at a target.,A,0.0
11,PV,A dart player is throwing  a dart at a target.,dart,15.875
11,PV,A dart player is throwing  a dart at a target.,player,9.4375
11,PV,A dart player is throwing  a dart at a target.,is,3.34375
11,PV,A dart player is throwing  a dart at a target.,throwing,4.875
11,PV,A dart player is throwing  a dart at a target.,a,15.53125
11,PV,A dart player is throwing  a dart at a target.,dart,0.72265625
11,PV,A dart player is throwing  a dart at a target.,at,1.4453125
11,PV,A dart player is throwing  a dart at a target.,a,0.5390625
11,PV,A dart player is throwing  a dart at a target.,target.,5.4140625
11,IV,A dart player is eating  a dart.,A,0.0
11,IV,A dart player is eating  a dart.,dart,15.875
11,IV,A dart player is eating  a dart.,player,9.4375
11,IV,A dart player is eating  a dart.,is,3.34375
11,IV,A dart player is eating  a dart.,eating,14.5
11,IV,A dart player is eating  a dart.,a,15.34375
11,IV,A dart player is eating  a dart.,dart.,6.390625
11,IO,A dart player is throwing a dumbell at a target.,A,0.0
11,IO,A dart player is throwing a dumbell at a target.,dart,15.875
11,IO,A dart player is throwing a dumbell at a target.,player,9.4375
11,IO,A dart player is throwing a dumbell at a target.,is,3.34375
11,IO,A dart player is throwing a dumbell at a target.,throwing,4.875
11,IO,A dart player is throwing a dumbell at a target.,a,1.625
11,IO,A dart player is throwing a dumbell at a target.,dumbell,22.375
11,IO,A dart player is throwing a dumbell at a target.,at,2.53125
11,IO,A dart player is throwing a dumbell at a target.,a,0.90234375
11,IO,A dart player is throwing a dumbell at a target.,target.,4.421875
